address,number,street,unit,city,state,zip,note
"5165 CEDAR DR M, Columbus, OH, 43232",5165,CEDAR DR,M,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5596 HIBERNIA DR A, Columbus, OH, 43232",5596,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4560 LAKE SIDE N B, Columbus, OH, 43232",4560,LAKE SIDE N,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5685 BAIRSFORD CIR N 6, Columbus, OH, 43232",5685,BAIRSFORD CIR N,6,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4499 LAKE SIDE S C, Columbus, OH, 43232",4499,LAKE SIDE S,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4544 LAKE SIDE S A, Columbus, OH, 43232",4544,LAKE SIDE S,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5123 CEDAR DR B, Columbus, OH, 43232",5123,CEDAR DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2881 TENNYSON BLVD 211, Columbus, OH, 43232",2881,TENNYSON BLVD,211,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2870 WOOLWICH CT 103, Columbus, OH, 43232",2870,WOOLWICH CT,103,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2205 COURTSIDE DR I, Columbus, OH, 43232",2205,COURTSIDE DR,I,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4550 LAKE SIDE N J, Columbus, OH, 43232",4550,LAKE SIDE N,J,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4579 HEMINGWAY CT D, Columbus, OH, 43232",4579,HEMINGWAY CT,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4571 HEMINGWAY CT D, Columbus, OH, 43232",4571,HEMINGWAY CT,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2810 NEWCASTLE CT 200, Columbus, OH, 43232",2810,NEWCASTLE CT,200,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4652 CHANNING TER B, Columbus, OH, 43232",4652,CHANNING TER,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4671 REFUGEE RD 3D, Columbus, OH, 43232",4671,REFUGEE RD,3D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2827 WYMAN CT C, Columbus, OH, 43232",2827,WYMAN CT,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5119 CEDAR DR J, Columbus, OH, 43232",5119,CEDAR DR,J,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5675 BAIRSFORD CIR N 1, Columbus, OH, 43232",5675,BAIRSFORD CIR N,1,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5384 YORKSHIRE TERRACE DR C, Columbus, OH, 43232",5384,YORKSHIRE TERRACE DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2927 TENNYSON BLVD A, Columbus, OH, 43232",2927,TENNYSON BLVD,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4552 MANDEVILLE CT B, Columbus, OH, 43232",4552,MANDEVILLE CT,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4619 REFUGEE RD 2D, Columbus, OH, 43232",4619,REFUGEE RD,2D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5564 HIBERNIA DR C, Columbus, OH, 43232",5564,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5518 DUNFIELD LN 6, Columbus, OH, 43232",5518,DUNFIELD LN,6,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5123 CEDAR DR A, Columbus, OH, 43232",5123,CEDAR DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4650 HILTON CORPORATE DR 113, Columbus, OH, 43232",4650,HILTON CORPORATE DR,113,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2826 CITIZENS PL G, Columbus, OH, 43232",2826,CITIZENS PL,G,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5145 CEDAR DR H, Columbus, OH, 43232",5145,CEDAR DR,H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2510 KIMBERLY PKWY E 203, Columbus, OH, 43232",2510,KIMBERLY PKWY E,203,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5200 CEDAR DR C, Columbus, OH, 43232",5200,CEDAR DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5781 HALLRIDGE CIR CN A, Columbus, OH, 43232",5781,HALLRIDGE CIR,CN A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5460 LONSDALE PL S UNIT A, Columbus, OH, 43232",5460,LONSDALE PL S,UNIT A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5484 DUNFIELD LN 5, Columbus, OH, 43232",5484,DUNFIELD LN,5,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2500 SCARBOROUGH SQ 4, Columbus, OH, 43232",2500,SCARBOROUGH SQ,4,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2875 WINCHESTER CT B, Columbus, OH, 43232",2875,WINCHESTER CT,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5141 CEDAR DR B, Columbus, OH, 43232",5141,CEDAR DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4661 REFUGEE RD 3E, Columbus, OH, 43232",4661,REFUGEE RD,3E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5604 HIBERNIA DR A, Columbus, OH, 43232",5604,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5200 CEDAR DR F, Columbus, OH, 43232",5200,CEDAR DR,F,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2784 CITIZENS PL A, Columbus, OH, 43232",2784,CITIZENS PL,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1297 YORKLAND RD UNIT, Columbus, OH, 43232",1297,YORKLAND RD,UNIT,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2855 CITIZENS PL E, Columbus, OH, 43232",2855,CITIZENS PL,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4655 REFUGEE RD 1B, Columbus, OH, 43232",4655,REFUGEE RD,1B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5629 HIBERNIA DR A, Columbus, OH, 43232",5629,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5381 YORKSHIRE TERRACE DR 1A, Columbus, OH, 43232",5381,YORKSHIRE TERRACE DR,1A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4525 LAKE SIDE S C, Columbus, OH, 43232",4525,LAKE SIDE S,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2855 CITIZENS PL H, Columbus, OH, 43232",2855,CITIZENS PL,H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5751 HIBERNIA DR C, Columbus, OH, 43232",5751,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2825 CITIZENS PL E, Columbus, OH, 43232",2825,CITIZENS PL,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5685 BAIRSFORD CIR N 4, Columbus, OH, 43232",5685,BAIRSFORD CIR N,4,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1293 YORKLAND RD UNIT, Columbus, OH, 43232",1293,YORKLAND RD,UNIT,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5878 YORKLAND CT UNIT B, Columbus, OH, 43232",5878,YORKLAND CT,UNIT B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"6000 LAKE CLUB CT H, Columbus, OH, 43232",6000,LAKE CLUB CT,H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2845 CITIZENS PL B, Columbus, OH, 43232",2845,CITIZENS PL,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2870 MERRYMOUNT CT B, Columbus, OH, 43232",2870,MERRYMOUNT CT,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5568 AUTUMN CHASE DR B, Columbus, OH, 43232",5568,AUTUMN CHASE DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2510 KIMBERLY PKWY E 310, Columbus, OH, 43232",2510,KIMBERLY PKWY E,310,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"3180 ELIM MANOR CT 109, Columbus, OH, 43232",3180,ELIM MANOR CT,109,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2733 TENNYSON BLVD D, Columbus, OH, 43232",2733,TENNYSON BLVD,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5648 HIBERNIA DR B, Columbus, OH, 43232",5648,HIBERNIA DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2714 BRANDY DR 202, Columbus, OH, 43232",2714,BRANDY DR,202,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5576 HIBERNIA DR A, Columbus, OH, 43232",5576,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2744 CITIZENS PL G, Columbus, OH, 43232",2744,CITIZENS PL,G,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5981 LAKE CLUB SQ I, Columbus, OH, 43232",5981,LAKE CLUB SQ,I,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5424 LONSDALE PL N UNIT D, Columbus, OH, 43232",5424,LONSDALE PL N,UNIT D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2809 CITIZENS PL G, Columbus, OH, 43232",2809,CITIZENS PL,G,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4613 REFUGEE RD 1D, Columbus, OH, 43232",4613,REFUGEE RD,1D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4515 LAKE SIDE S L, Columbus, OH, 43232",4515,LAKE SIDE S,L,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5525 CANTARA PL 1, Columbus, OH, 43232",5525,CANTARA PL,1,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"3180 ELIM MANOR CT 222, Columbus, OH, 43232",3180,ELIM MANOR CT,222,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2747 TENNYSON BLVD A, Columbus, OH, 43232",2747,TENNYSON BLVD,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5656 HIBERNIA DR A, Columbus, OH, 43232",5656,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5579 HIBERNIA DR B, Columbus, OH, 43232",5579,HIBERNIA DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2091 LAKE CLUB TER A, Columbus, OH, 43232",2091,LAKE CLUB TER,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4619 REFUGEE RD 3F, Columbus, OH, 43232",4619,REFUGEE RD,3F,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4593 REFUGEE RD 1H, Columbus, OH, 43232",4593,REFUGEE RD,1H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4619 REFUGEE RD 3G, Columbus, OH, 43232",4619,REFUGEE RD,3G,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2785 CITIZENS PL B, Columbus, OH, 43232",2785,CITIZENS PL,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2508 SCARBOROUGH SQ 6, Columbus, OH, 43232",2508,SCARBOROUGH SQ,6,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2785 CITIZENS PL E, Columbus, OH, 43232",2785,CITIZENS PL,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2740 EASTLAND MALL UNIT B, Columbus, OH, 43232",2740,EASTLAND MALL,UNIT B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2213 COURTSIDE DR F, Columbus, OH, 43232",2213,COURTSIDE DR,F,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5445 LONSDALE PL N UNIT B, Columbus, OH, 43232",5445,LONSDALE PL N,UNIT B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2093 LAKE CLUB TER A, Columbus, OH, 43232",2093,LAKE CLUB TER,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5625 HIBERNIA DR B, Columbus, OH, 43232",5625,HIBERNIA DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4644 HEBRIDES DR A, Columbus, OH, 43232",4644,HEBRIDES DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4570 MANDEVILLE CT C, Columbus, OH, 43232",4570,MANDEVILLE CT,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4642 HEBRIDES DR A, Columbus, OH, 43232",4642,HEBRIDES DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4649 COLERIDGE CT A, Columbus, OH, 43232",4649,COLERIDGE CT,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2233 COURTSIDE DR D, Columbus, OH, 43232",2233,COURTSIDE DR,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5533 CANTARA PL 2, Columbus, OH, 43232",5533,CANTARA PL,2,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4520 LAKE SIDE N D, Columbus, OH, 43232",4520,LAKE SIDE N,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5119 CEDAR DR K, Columbus, OH, 43232",5119,CEDAR DR,K,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2785 MARWOOD CT C, Columbus, OH, 43232",2785,MARWOOD CT,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4599 MONMOUTH CT 211, Columbus, OH, 43232",4599,MONMOUTH CT,211,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4665 REFUGEE RD 2I, Columbus, OH, 43232",4665,REFUGEE RD,2I,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5664 HIBERNIA DR C, Columbus, OH, 43232",5664,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5333 YORKSHIRE TERRACE DR D, Columbus, OH, 43232",5333,YORKSHIRE TERRACE DR,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5467 LONSDALE PL N UNIT C, Columbus, OH, 43232",5467,LONSDALE PL N,UNIT C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2870 WOOLWICH CT 207, Columbus, OH, 43232",2870,WOOLWICH CT,207,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5475 LONSDALE PL S UNIT D, Columbus, OH, 43232",5475,LONSDALE PL S,UNIT D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4570 ISINGTON CT 207, Columbus, OH, 43232",4570,ISINGTON CT,207,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1894 COVENTRY CT B, Columbus, OH, 43232",1894,COVENTRY CT,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5656 HIBERNIA DR B, Columbus, OH, 43232",5656,HIBERNIA DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2798 MARWOOD CT D, Columbus, OH, 43232",2798,MARWOOD CT,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
